age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
39,management,married,tertiary,no,763,yes,no,cellular,may,877,7,300,2,other,yes
55,blue-collar,married,unknown,no,-361,yes,no,telephone,may,82,2,350,1,failure,no
37,blue-collar,married,secondary,no,1165,yes,no,cellular,may,304,3,173,7,failure,no
27,technician,single,secondary,no,297,no,no,cellular,may,273,5,-1,0,unknown,no
29,blue-collar,single,secondary,no,309,yes,no,cellular,may,471,3,-1,0,unknown,no
28,blue-collar,single,secondary,no,4054,yes,no,cellular,may,133,2,-1,0,unknown,no
35,blue-collar,married,primary,no,151,yes,no,cellular,may,301,2,298,6,failure,no
31,technician,single,secondary,no,2377,yes,no,cellular,may,350,3,-1,0,unknown,no
52,management,married,tertiary,no,-11,yes,no,cellular,may,94,4,-1,0,unknown,no
37,blue-collar,single,secondary,no,133,yes,no,cellular,may,1388,2,-1,0,unknown,yes
40,housemaid,married,secondary,no,4136,yes,no,cellular,may,508,3,173,5,failure,no
36,services,single,secondary,no,2409,yes,yes,telephone,may,338,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,2067,yes,no,cellular,may,208,4,325,4,failure,no
36,services,married,secondary,no,3064,yes,no,telephone,may,1143,4,-1,0,unknown,no
50,blue-collar,married,primary,no,0,yes,no,cellular,may,503,3,339,2,failure,no
47,admin.,single,secondary,no,3957,yes,no,telephone,may,58,3,334,3,other,no
50,self-employed,married,tertiary,no,50,yes,no,cellular,may,142,5,-1,0,unknown,no
34,blue-collar,married,secondary,no,10,yes,yes,cellular,may,196,2,356,1,failure,no
56,services,divorced,secondary,no,141,yes,no,cellular,may,63,2,370,2,failure,no
42,services,married,secondary,no,292,yes,no,cellular,may,222,3,-1,0,unknown,no
48,technician,single,tertiary,no,-551,yes,no,cellular,may,168,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,3975,yes,no,cellular,may,163,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,1236,yes,no,cellular,may,911,3,-1,0,unknown,yes
32,management,single,tertiary,no,473,yes,no,cellular,may,72,2,361,1,other,no
41,blue-collar,married,secondary,no,0,yes,no,cellular,may,273,3,-1,0,unknown,no
38,blue-collar,single,primary,no,0,yes,no,cellular,may,284,4,-1,0,unknown,no
56,admin.,divorced,secondary,no,279,yes,no,cellular,may,288,2,-1,0,unknown,no
54,admin.,married,secondary,no,956,yes,yes,telephone,may,136,2,362,1,other,no
36,admin.,divorced,secondary,no,543,yes,no,cellular,may,66,3,-1,0,unknown,no
26,student,single,tertiary,no,249,yes,no,cellular,may,445,2,371,1,other,no
34,management,married,tertiary,no,4714,yes,yes,cellular,may,123,2,-1,0,unknown,no
35,admin.,single,secondary,no,847,yes,no,cellular,may,85,2,-1,0,unknown,no
31,admin.,married,secondary,no,1331,yes,no,cellular,may,927,2,-1,0,unknown,no
43,blue-collar,married,primary,no,0,yes,no,cellular,may,48,3,285,4,failure,no
37,blue-collar,single,primary,no,1388,yes,no,telephone,may,66,2,356,1,other,no
46,services,divorced,secondary,no,124,yes,yes,cellular,may,81,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,-253,yes,no,cellular,may,89,3,-1,0,unknown,no
31,unemployed,single,secondary,no,-15,yes,no,cellular,may,278,2,370,3,other,no
37,admin.,married,secondary,no,1415,yes,no,cellular,may,214,2,-1,0,unknown,no
29,management,single,tertiary,no,0,yes,no,cellular,may,116,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,-185,yes,no,cellular,may,167,2,350,2,failure,no
31,services,divorced,secondary,no,62,yes,no,cellular,may,56,3,351,3,other,no
47,services,married,secondary,no,600,yes,yes,cellular,may,8,8,-1,0,unknown,no
36,blue-collar,single,primary,no,109,yes,no,telephone,may,200,2,370,2,failure,no
46,admin.,married,unknown,no,-1092,yes,no,cellular,may,75,5,-1,0,unknown,no
27,technician,single,secondary,no,235,yes,no,cellular,may,13,5,-1,0,unknown,no
39,services,married,secondary,no,2040,yes,no,cellular,may,312,6,-1,0,unknown,no
42,management,married,secondary,no,218,yes,no,cellular,may,134,2,361,1,failure,no
40,technician,divorced,secondary,no,16,yes,no,telephone,may,34,12,347,5,other,no
56,blue-collar,divorced,primary,no,190,yes,no,cellular,may,15,8,351,9,other,no
35,management,married,tertiary,no,739,yes,no,telephone,may,13,7,172,4,other,no
46,blue-collar,married,primary,no,2313,yes,no,cellular,may,788,2,-1,0,unknown,no
35,blue-collar,divorced,primary,no,1077,yes,no,cellular,may,25,6,-1,0,unknown,no
55,blue-collar,married,primary,no,1649,yes,no,cellular,may,52,3,-1,0,unknown,no
30,services,single,secondary,no,297,yes,no,cellular,may,255,2,-1,0,unknown,no
41,management,married,primary,no,362,yes,no,cellular,may,217,3,-1,0,unknown,no
43,admin.,single,secondary,no,277,yes,no,cellular,may,315,2,363,1,failure,no
59,services,married,secondary,no,0,yes,no,cellular,may,214,3,-1,0,unknown,no
50,self-employed,married,secondary,no,0,yes,no,telephone,may,352,2,175,11,other,no
59,entrepreneur,married,tertiary,no,146,yes,no,cellular,may,97,3,365,6,failure,no
33,services,single,secondary,no,310,yes,no,cellular,may,54,2,371,1,failure,no
54,blue-collar,married,primary,no,0,yes,no,cellular,may,77,4,341,2,failure,no
34,blue-collar,married,secondary,no,0,yes,yes,cellular,may,34,2,288,12,failure,no
41,blue-collar,married,secondary,no,-648,yes,no,cellular,may,104,3,172,2,failure,no
41,management,married,tertiary,no,4063,yes,no,cellular,may,14,5,172,2,failure,no
39,blue-collar,divorced,secondary,no,0,yes,no,cellular,may,15,7,-1,0,unknown,no
53,technician,married,primary,no,70,yes,no,telephone,may,11,6,-1,0,unknown,no
58,retired,married,secondary,no,502,yes,no,cellular,may,197,2,370,3,failure,no
41,retired,single,secondary,no,1734,yes,no,cellular,may,151,2,343,4,failure,no
39,admin.,married,secondary,no,2783,yes,no,cellular,may,131,2,-1,0,unknown,no
30,management,married,secondary,no,0,yes,no,cellular,may,756,3,-1,0,unknown,no
50,retired,married,secondary,no,8648,no,no,cellular,may,731,3,176,1,failure,yes
33,retired,married,primary,no,171,yes,no,cellular,may,304,3,-1,0,unknown,no
36,admin.,divorced,secondary,no,-811,yes,no,cellular,may,365,2,-1,0,unknown,yes
54,technician,married,secondary,no,87,yes,no,cellular,may,20,8,350,9,failure,no
54,technician,married,secondary,no,0,yes,no,telephone,may,11,6,-1,0,unknown,no
60,retired,married,secondary,no,5789,yes,no,cellular,may,50,5,-1,0,unknown,no
40,services,divorced,secondary,no,768,yes,no,cellular,may,138,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,2,yes,no,cellular,may,6,5,-1,0,unknown,no
34,management,married,tertiary,no,156,yes,no,cellular,may,63,1,-1,0,unknown,no
26,student,single,tertiary,no,2182,yes,no,cellular,may,42,1,292,1,other,no
45,services,married,primary,no,627,yes,no,cellular,may,271,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,541,yes,no,cellular,may,341,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,849,yes,yes,cellular,may,100,4,-1,0,unknown,no
43,technician,married,tertiary,no,591,yes,no,cellular,may,123,4,277,2,failure,no
37,blue-collar,married,secondary,no,2364,yes,no,cellular,may,40,4,-1,0,unknown,no
54,admin.,married,primary,no,11686,yes,yes,cellular,may,114,1,-1,0,unknown,no
41,blue-collar,married,primary,no,164,yes,no,cellular,may,150,4,330,11,other,no
41,management,single,secondary,no,-277,yes,no,cellular,may,431,1,-1,0,unknown,no
50,blue-collar,married,primary,no,65,yes,no,telephone,may,11,1,-1,0,unknown,no
46,admin.,divorced,secondary,no,98,yes,yes,cellular,may,91,1,-1,0,unknown,no
34,retired,married,secondary,no,165,no,no,cellular,may,99,1,370,1,failure,no
46,admin.,married,secondary,no,1437,yes,no,cellular,may,49,1,-1,0,unknown,no
34,entrepreneur,married,primary,no,7279,yes,no,cellular,may,882,1,-1,0,unknown,yes
35,blue-collar,married,unknown,no,-465,no,no,cellular,may,158,1,351,1,failure,no
34,admin.,divorced,secondary,no,479,yes,no,cellular,may,515,1,350,5,failure,yes
40,blue-collar,married,primary,no,780,yes,no,cellular,may,206,1,357,1,failure,no
37,management,single,tertiary,no,1148,yes,no,cellular,may,259,1,-1,0,unknown,no
41,blue-collar,married,primary,no,254,yes,no,cellular,may,25,1,309,3,failure,no
55,technician,single,secondary,no,99,yes,no,cellular,may,300,1,370,3,failure,no
54,self-employed,married,tertiary,no,66,yes,no,telephone,may,246,2,-1,0,unknown,no
43,blue-collar,married,primary,no,238,yes,yes,cellular,may,178,1,-1,0,unknown,no
41,blue-collar,married,primary,no,194,yes,no,cellular,may,201,1,-1,0,unknown,no
60,admin.,single,secondary,no,860,yes,no,cellular,may,318,1,-1,0,unknown,no
48,services,single,secondary,no,561,yes,no,cellular,may,214,1,358,2,other,no
32,services,married,secondary,no,24,yes,yes,cellular,may,185,1,-1,0,unknown,no
43,management,married,tertiary,no,703,yes,no,cellular,may,67,1,-1,0,unknown,no
32,technician,married,secondary,no,169,yes,no,cellular,may,85,4,350,1,failure,no
37,management,divorced,secondary,no,1655,yes,no,cellular,may,178,1,175,2,failure,no
39,admin.,divorced,secondary,no,223,yes,yes,cellular,may,115,2,-1,0,unknown,no
55,technician,married,secondary,no,-14,yes,no,cellular,may,82,4,-1,0,unknown,no
35,services,married,secondary,no,211,yes,no,cellular,may,187,1,-1,0,unknown,no
32,admin.,divorced,tertiary,no,146,yes,no,cellular,may,69,1,361,1,failure,no
37,technician,married,secondary,no,1109,yes,no,cellular,may,62,1,354,5,failure,no
42,entrepreneur,divorced,secondary,no,335,yes,no,cellular,may,580,1,-1,0,unknown,yes
44,management,divorced,tertiary,no,2696,yes,yes,cellular,may,58,1,-1,0,unknown,no
38,housemaid,single,primary,no,199,yes,no,cellular,may,1203,1,306,1,failure,yes
55,blue-collar,married,primary,no,2102,yes,no,cellular,may,64,4,371,1,failure,no
37,services,married,primary,no,0,yes,no,cellular,may,631,1,344,1,success,no
39,services,married,secondary,no,25,yes,yes,cellular,may,658,1,351,3,failure,yes
46,technician,married,secondary,no,278,yes,no,cellular,may,207,1,306,1,failure,no
32,blue-collar,married,primary,no,1176,no,no,cellular,may,104,5,-1,0,unknown,no
48,blue-collar,divorced,primary,no,-110,yes,no,cellular,may,942,1,-1,0,unknown,no
34,services,married,secondary,no,7,yes,no,cellular,may,377,1,357,1,failure,no
36,admin.,married,secondary,no,419,yes,no,telephone,may,291,5,-1,0,unknown,no
46,management,divorced,secondary,yes,2,no,no,cellular,may,115,1,-1,0,unknown,no
29,technician,married,secondary,no,1697,yes,no,cellular,may,87,4,-1,0,unknown,no
37,technician,married,tertiary,no,1733,yes,no,cellular,may,524,3,326,1,other,no
37,technician,single,tertiary,no,-487,yes,no,cellular,may,358,1,260,5,other,no
38,admin.,divorced,secondary,no,1533,yes,no,cellular,may,366,1,172,4,success,no
44,blue-collar,married,primary,no,1147,yes,no,cellular,may,23,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,168,yes,no,telephone,may,52,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,1808,yes,no,cellular,may,560,1,-1,0,unknown,yes
34,technician,married,secondary,no,439,yes,no,cellular,may,347,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,1635,yes,no,telephone,may,48,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,-32,yes,no,cellular,may,145,1,-1,0,unknown,no
28,admin.,married,secondary,no,1119,yes,no,cellular,may,74,1,-1,0,unknown,no
30,management,single,tertiary,no,112,yes,yes,cellular,may,451,2,349,2,failure,no
53,admin.,single,secondary,no,545,yes,no,cellular,may,305,1,370,1,failure,no
42,blue-collar,married,secondary,no,88,yes,no,cellular,may,53,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,167,yes,yes,cellular,may,612,1,-1,0,unknown,yes
47,services,married,secondary,no,216,yes,no,cellular,may,104,3,371,2,failure,no
54,retired,divorced,tertiary,no,349,yes,no,cellular,may,176,2,175,1,failure,no
52,management,married,tertiary,no,23552,yes,no,cellular,may,507,1,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,-90,no,yes,cellular,may,242,1,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,12,yes,no,cellular,may,137,1,-1,0,unknown,no
43,admin.,divorced,secondary,no,1076,yes,no,cellular,may,223,1,363,1,failure,no
45,blue-collar,married,primary,no,491,yes,yes,cellular,may,63,5,370,1,other,no
31,blue-collar,married,secondary,no,43,yes,no,cellular,may,137,1,-1,0,unknown,no
33,entrepreneur,married,secondary,no,1034,yes,no,cellular,may,23,6,295,6,failure,no
40,technician,married,primary,no,210,yes,no,cellular,may,22,4,-1,0,unknown,no
34,blue-collar,single,secondary,no,1599,yes,no,cellular,may,59,3,-1,0,unknown,no
31,admin.,married,secondary,no,2,yes,yes,cellular,may,703,4,-1,0,unknown,yes
31,housemaid,married,tertiary,no,2190,yes,no,telephone,may,25,6,258,18,other,no
32,technician,married,secondary,no,-410,yes,yes,cellular,may,179,3,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,1729,yes,no,cellular,may,85,1,-1,0,unknown,no
37,blue-collar,married,primary,no,-106,yes,yes,cellular,may,690,1,-1,0,unknown,yes
53,blue-collar,married,secondary,no,-108,yes,no,cellular,may,11,12,175,3,other,no
58,entrepreneur,married,secondary,no,670,yes,no,cellular,may,1272,1,-1,0,unknown,yes
41,blue-collar,married,secondary,no,598,yes,no,cellular,may,69,3,364,11,failure,no
31,blue-collar,married,primary,no,63,yes,no,cellular,may,256,1,-1,0,unknown,no
50,unemployed,married,primary,no,289,yes,no,cellular,may,300,5,-1,0,unknown,no
39,blue-collar,married,primary,no,398,yes,no,cellular,may,256,1,-1,0,unknown,no
50,blue-collar,married,secondary,no,173,yes,no,cellular,may,7,5,342,15,other,no
36,management,single,tertiary,no,687,yes,no,cellular,may,43,1,347,2,failure,no
44,blue-collar,single,secondary,no,25,yes,no,cellular,may,244,3,-1,0,unknown,no
48,services,divorced,secondary,no,-361,yes,no,cellular,may,1062,3,349,3,other,yes
39,blue-collar,married,secondary,no,1403,yes,yes,cellular,may,429,2,-1,0,unknown,no
41,admin.,single,secondary,no,224,yes,no,cellular,may,22,8,-1,0,unknown,no
31,blue-collar,single,secondary,no,17,yes,no,cellular,may,296,1,-1,0,unknown,no
41,blue-collar,single,secondary,no,428,yes,no,cellular,may,92,1,-1,0,unknown,no
43,admin.,married,secondary,no,323,yes,yes,cellular,may,43,3,369,2,failure,no
48,services,single,primary,no,1499,yes,no,cellular,may,17,7,-1,0,unknown,no
60,retired,divorced,tertiary,no,-134,no,no,cellular,may,243,1,271,4,failure,no
35,blue-collar,married,primary,no,159,yes,yes,cellular,may,826,1,-1,0,unknown,yes
29,entrepreneur,single,tertiary,no,135,yes,no,cellular,may,245,1,356,1,failure,no
34,services,married,secondary,no,2825,yes,no,cellular,may,198,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,1794,yes,no,cellular,may,360,1,173,1,other,no
33,blue-collar,single,secondary,no,38,yes,no,telephone,may,139,4,371,1,other,no
30,blue-collar,married,secondary,no,90,yes,no,cellular,may,232,1,-1,0,unknown,no
40,housemaid,divorced,secondary,no,1194,yes,no,cellular,may,517,1,173,2,failure,no
29,management,married,tertiary,no,20,yes,no,cellular,may,418,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,103,yes,no,cellular,may,153,1,-1,0,unknown,no
41,technician,single,secondary,no,169,yes,no,cellular,may,116,2,-1,0,unknown,no
41,admin.,married,secondary,no,1535,yes,no,cellular,may,261,1,363,1,success,no
38,services,married,secondary,no,1616,yes,no,telephone,may,168,5,288,3,failure,no
24,blue-collar,married,secondary,no,1470,yes,no,cellular,may,212,1,-1,0,unknown,no
29,blue-collar,married,primary,no,7,yes,no,cellular,may,69,3,-1,0,unknown,no
40,blue-collar,married,primary,no,106,yes,no,cellular,may,23,1,370,1,failure,no
32,blue-collar,married,secondary,no,456,no,no,cellular,may,121,1,-1,0,unknown,no
31,admin.,single,secondary,no,1801,yes,no,cellular,may,306,1,-1,0,unknown,no
30,admin.,married,secondary,no,265,yes,no,cellular,may,342,1,354,2,failure,no
30,blue-collar,single,primary,no,1803,yes,no,cellular,may,202,2,-1,0,unknown,no
48,blue-collar,married,primary,no,556,yes,no,telephone,may,22,1,-1,0,unknown,no
46,admin.,married,secondary,no,38,yes,yes,cellular,may,455,1,-1,0,unknown,no
35,technician,single,secondary,no,449,yes,no,cellular,may,245,1,-1,0,unknown,no
43,blue-collar,married,primary,no,188,yes,no,cellular,may,58,3,347,5,failure,no
54,services,divorced,secondary,no,1012,yes,no,cellular,may,33,3,175,2,other,no
35,management,married,tertiary,no,641,yes,no,cellular,may,41,1,-1,0,unknown,no
48,management,married,secondary,no,-440,yes,yes,cellular,may,399,1,-1,0,unknown,no
38,blue-collar,married,primary,no,4592,yes,no,cellular,may,360,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,10,yes,no,cellular,may,179,1,-1,0,unknown,no
30,management,single,tertiary,no,29,yes,no,cellular,may,174,1,-1,0,unknown,no
43,blue-collar,single,secondary,no,24,no,no,cellular,may,68,1,363,1,failure,no
39,blue-collar,married,primary,no,476,yes,no,cellular,may,212,1,349,4,failure,no
37,admin.,divorced,secondary,no,1573,yes,no,cellular,may,639,3,326,10,failure,no
39,services,divorced,secondary,yes,-96,yes,yes,telephone,may,38,6,-1,0,unknown,no
43,blue-collar,married,primary,no,-404,yes,yes,cellular,may,205,2,306,1,failure,no
41,management,married,primary,no,469,yes,yes,cellular,may,344,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,1495,yes,no,cellular,may,141,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-48,yes,no,cellular,may,113,1,-1,0,unknown,no
58,blue-collar,single,secondary,no,119,yes,yes,cellular,may,985,1,-1,0,unknown,yes
48,technician,divorced,secondary,no,94,yes,no,cellular,may,87,2,-1,0,unknown,no
47,services,married,secondary,no,311,yes,yes,cellular,may,238,1,301,3,failure,no
53,management,married,secondary,no,218,yes,no,cellular,may,27,6,344,12,failure,no
49,management,married,tertiary,no,666,yes,no,cellular,may,337,1,309,6,failure,no
42,blue-collar,married,primary,no,0,no,no,telephone,may,24,1,-1,0,unknown,no
43,blue-collar,married,primary,no,56,no,no,cellular,may,365,2,-1,0,unknown,no
32,technician,single,secondary,no,-1,yes,no,cellular,may,37,1,-1,0,unknown,no
30,self-employed,married,secondary,no,8563,yes,no,cellular,may,109,1,351,4,other,no
41,unemployed,married,secondary,no,277,yes,no,cellular,may,152,3,351,2,failure,no
43,blue-collar,married,secondary,no,1324,yes,no,telephone,may,179,5,-1,0,unknown,no
32,technician,married,secondary,no,522,yes,yes,cellular,may,272,5,258,4,failure,no
